LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GRC,GDP,TOT,MLN_USD,A,1999,198711.939,
GRC,GDP,TOT,MLN_USD,A,2000,210755.2283,
GRC,GDP,TOT,MLN_USD,A,2001,228231.5315,
GRC,GDP,TOT,MLN_USD,A,2002,246559.281,
GRC,GDP,TOT,MLN_USD,A,2003,260838.9234,
GRC,GDP,TOT,MLN_USD,A,2004,278865.835,
GRC,GDP,TOT,MLN_USD,A,2005,281028.3963,
GRC,GDP,TOT,MLN_USD,A,2006,314476.3814,
GRC,GDP,TOT,MLN_USD,A,2007,323504.0882,
GRC,GDP,TOT,MLN_USD,A,2008,341817.8292,
GRC,GDP,TOT,MLN_USD,A,2009,337613.7148,
GRC,GDP,TOT,MLN_USD,A,2010,313653.2821,
GRC,GDP,TOT,MLN_USD,A,2011,290296.6852,P
GRC,GDP,TOT,MLN_USD,A,2012,279267.2732,P
GRC,GDP,TOT,MLN_USD,A,2013,286168.6393,P
GRC,GDP,TOT,MLN_USD,A,2014,287892.6046,P
GRC,GDP,TOT,MLN_USD,A,2015,285216.3516,P
GRC,GDP,TOT,MLN_USD,A,2016,288924.7441,P
GRC,GDP,TOT,USD_CAP,A,1970,3100.921428,E
GRC,GDP,TOT,USD_CAP,A,1971,3498.773698,E
GRC,GDP,TOT,USD_CAP,A,1972,3994.876846,E
GRC,GDP,TOT,USD_CAP,A,1973,4532.751465,E
GRC,GDP,TOT,USD_CAP,A,1974,4604.852756,E
GRC,GDP,TOT,USD_CAP,A,1975,5301.99719,E
GRC,GDP,TOT,USD_CAP,A,1976,5897.358349,E
GRC,GDP,TOT,USD_CAP,A,1977,6349.72651,E
GRC,GDP,TOT,USD_CAP,A,1978,7193.66439,E
GRC,GDP,TOT,USD_CAP,A,1979,7943.789251,E
GRC,GDP,TOT,USD_CAP,A,1980,8632.983924,E
GRC,GDP,TOT,USD_CAP,A,1981,9210.170781,E
GRC,GDP,TOT,USD_CAP,A,1982,9610.453403,E
GRC,GDP,TOT,USD_CAP,A,1983,9824.937305,E
GRC,GDP,TOT,USD_CAP,A,1984,10326.75736,E
GRC,GDP,TOT,USD_CAP,A,1985,10882.78486,E
GRC,GDP,TOT,USD_CAP,A,1986,11122.95846,E
GRC,GDP,TOT,USD_CAP,A,1987,11111.15817,E
GRC,GDP,TOT,USD_CAP,A,1988,11950.26839,E
GRC,GDP,TOT,USD_CAP,A,1989,12818.99197,E
GRC,GDP,TOT,USD_CAP,A,1990,13200.20566,E
GRC,GDP,TOT,USD_CAP,A,1991,13944.36199,E
GRC,GDP,TOT,USD_CAP,A,1992,14257.70505,E
GRC,GDP,TOT,USD_CAP,A,1993,14284.615,E
GRC,GDP,TOT,USD_CAP,A,1994,14813.17897,E
GRC,GDP,TOT,USD_CAP,A,1995,15398.58185,
GRC,GDP,TOT,USD_CAP,A,1996,16130.04945,
GRC,GDP,TOT,USD_CAP,A,1997,17142.08199,
GRC,GDP,TOT,USD_CAP,A,1998,18015.07954,
GRC,GDP,TOT,USD_CAP,A,1999,18464.72645,
GRC,GDP,TOT,USD_CAP,A,2000,19503.90589,
GRC,GDP,TOT,USD_CAP,A,2001,21011.64277,
GRC,GDP,TOT,USD_CAP,A,2002,22615.95744,
GRC,GDP,TOT,USD_CAP,A,2003,23868.66319,
GRC,GDP,TOT,USD_CAP,A,2004,25455.19725,
GRC,GDP,TOT,USD_CAP,A,2005,25577.44544,
GRC,GDP,TOT,USD_CAP,A,2006,28535.85905,
GRC,GDP,TOT,USD_CAP,A,2007,29280.36544,
GRC,GDP,TOT,USD_CAP,A,2008,30855.93577,
GRC,GDP,TOT,USD_CAP,A,2009,30396.41535,
GRC,GDP,TOT,USD_CAP,A,2010,28202.72282,
GRC,GDP,TOT,USD_CAP,A,2011,26141.09103,P
GRC,GDP,TOT,USD_CAP,A,2012,25284.40578,P
GRC,GDP,TOT,USD_CAP,A,2013,26097.79752,P
GRC,GDP,TOT,USD_CAP,A,2014,26430.66945,P
GRC,GDP,TOT,USD_CAP,A,2015,26357.75811,P
GRC,GDP,TOT,USD_CAP,A,2016,26792.60903,P
HUN,GDP,TOT,MLN_USD,A,1991,85923.1869,E
HUN,GDP,TOT,MLN_USD,A,1992,85188.9911,E
HUN,GDP,TOT,MLN_USD,A,1993,86713.4019,E
HUN,GDP,TOT,MLN_USD,A,1994,91168.7424,E
HUN,GDP,TOT,MLN_USD,A,1995,94456.5323,
HUN,GDP,TOT,MLN_USD,A,1996,96066.3285,
HUN,GDP,TOT,MLN_USD,A,1997,100767.7651,
HUN,GDP,TOT,MLN_USD,A,1998,106543.7837,
HUN,GDP,TOT,MLN_USD,A,1999,111318.2526,
HUN,GDP,TOT,MLN_USD,A,2000,120933.2469,
HUN,GDP,TOT,MLN_USD,A,2001,134788.2987,
HUN,GDP,TOT,MLN_USD,A,2002,147463.9152,
HUN,GDP,TOT,MLN_USD,A,2003,156173.6129,
HUN,GDP,TOT,MLN_USD,A,2004,163724.817,
HUN,GDP,TOT,MLN_USD,A,2005,171624.6197,
HUN,GDP,TOT,MLN_USD,A,2006,183601.4296,
HUN,GDP,TOT,MLN_USD,A,2007,190395.0165,
HUN,GDP,TOT,MLN_USD,A,2008,206647.0336,
HUN,GDP,TOT,MLN_USD,A,2009,206199.7456,
HUN,GDP,TOT,MLN_USD,A,2010,214666.2367,
HUN,GDP,TOT,MLN_USD,A,2011,226649.2224,
HUN,GDP,TOT,MLN_USD,A,2012,228145.9549,
HUN,GDP,TOT,MLN_USD,A,2013,241058.456,
HUN,GDP,TOT,MLN_USD,A,2014,251538.752,
HUN,GDP,TOT,MLN_USD,A,2015,260212.3328,
HUN,GDP,TOT,MLN_USD,A,2016,270849.0628,
HUN,GDP,TOT,USD_CAP,A,1991,8304.966841,E
HUN,GDP,TOT,USD_CAP,A,1992,8251.548922,E
HUN,GDP,TOT,USD_CAP,A,1993,8423.683887,E
HUN,GDP,TOT,USD_CAP,A,1994,8884.976359,E
HUN,GDP,TOT,USD_CAP,A,1995,9144.820641,
HUN,GDP,TOT,USD_CAP,A,1996,9316.662902,
HUN,GDP,TOT,USD_CAP,A,1997,9792.323231,
HUN,GDP,TOT,USD_CAP,A,1998,10377.73898,
HUN,GDP,TOT,USD_CAP,A,1999,10873.54592,
HUN,GDP,TOT,USD_CAP,A,2000,11843.46198,
HUN,GDP,TOT,USD_CAP,A,2001,13230.65454,
HUN,GDP,TOT,USD_CAP,A,2002,14516.15371,
HUN,GDP,TOT,USD_CAP,A,2003,15417.6229,
HUN,GDP,TOT,USD_CAP,A,2004,16198.91678,
HUN,GDP,TOT,USD_CAP,A,2005,17014.32673,
HUN,GDP,TOT,USD_CAP,A,2006,18230.0352,
HUN,GDP,TOT,USD_CAP,A,2007,18933.88842,
HUN,GDP,TOT,USD_CAP,A,2008,20586.08921,
HUN,GDP,TOT,USD_CAP,A,2009,20573.37586,
HUN,GDP,TOT,USD_CAP,A,2010,21466.5743,
HUN,GDP,TOT,USD_CAP,A,2011,22729.18447,
HUN,GDP,TOT,USD_CAP,A,2012,22997.74493,
HUN,GDP,TOT,USD_CAP,A,2013,24366.36591,
HUN,GDP,TOT,USD_CAP,A,2014,25494.30576,
HUN,GDP,TOT,USD_CAP,A,2015,26446.23486,
HUN,GDP,TOT,USD_CAP,A,2016,27595.84894,
ISL,GDP,TOT,MLN_USD,A,1970,794.1253,E
ISL,GDP,TOT,MLN_USD,A,1971,943.4346,E
ISL,GDP,TOT,MLN_USD,A,1972,1045.0801,E
ISL,GDP,TOT,MLN_USD,A,1973,1176.9528,E
ISL,GDP,TOT,MLN_USD,A,1974,1355.8727,E
ISL,GDP,TOT,MLN_USD,A,1975,1491.0182,E
ISL,GDP,TOT,MLN_USD,A,1976,1666.5918,E
ISL,GDP,TOT,MLN_USD,A,1977,1926.1216,E
ISL,GDP,TOT,MLN_USD,A,1978,2185.386,E
ISL,GDP,TOT,MLN_USD,A,1979,2480.8013,E
ISL,GDP,TOT,MLN_USD,A,1980,2859.9877,E
ISL,GDP,TOT,MLN_USD,A,1981,3260.37,E
ISL,GDP,TOT,MLN_USD,A,1982,3537.2396,E
ISL,GDP,TOT,MLN_USD,A,1983,3597.8067,E
ISL,GDP,TOT,MLN_USD,A,1984,3879.2943,E
ISL,GDP,TOT,MLN_USD,A,1985,4135.2428,E
ISL,GDP,TOT,MLN_USD,A,1986,4483.2104,E
ISL,GDP,TOT,MLN_USD,A,1987,4990.4976,E
ISL,GDP,TOT,MLN_USD,A,1988,5160.5756,E
ISL,GDP,TOT,MLN_USD,A,1989,5375.0753,E
ISL,GDP,TOT,MLN_USD,A,1990,5639.0874,E
ISL,GDP,TOT,MLN_USD,A,1991,5813.7608,E
ISL,GDP,TOT,MLN_USD,A,1992,5745.6669,E
ISL,GDP,TOT,MLN_USD,A,1993,5959.6333,E
ISL,GDP,TOT,MLN_USD,A,1994,6306.114,E
ISL,GDP,TOT,MLN_USD,A,1995,6445.1444,E
ISL,GDP,TOT,MLN_USD,A,1996,6722.3977,E
ISL,GDP,TOT,MLN_USD,A,1997,7305.6427,
ISL,GDP,TOT,MLN_USD,A,1998,7830.1162,
ISL,GDP,TOT,MLN_USD,A,1999,8152.4385,
ISL,GDP,TOT,MLN_USD,A,2000,8294.9602,
ISL,GDP,TOT,MLN_USD,A,2001,9010.118,
ISL,GDP,TOT,MLN_USD,A,2002,9255.8167,
ISL,GDP,TOT,MLN_USD,A,2003,9352.4448,
ISL,GDP,TOT,MLN_USD,A,2004,10308.6659,
ISL,GDP,TOT,MLN_USD,A,2005,10968.6322,
ISL,GDP,TOT,MLN_USD,A,2006,11763.35,
ISL,GDP,TOT,MLN_USD,A,2007,12688.0406,
ISL,GDP,TOT,MLN_USD,A,2008,13546.4472,
ISL,GDP,TOT,MLN_USD,A,2009,13078.7577,
ISL,GDP,TOT,MLN_USD,A,2010,12216.1677,
ISL,GDP,TOT,MLN_USD,A,2011,12590.1574,
ISL,GDP,TOT,MLN_USD,A,2012,12984.8088,
ISL,GDP,TOT,MLN_USD,A,2013,13802.3857,
ISL,GDP,TOT,MLN_USD,A,2014,14500.6346,
ISL,GDP,TOT,MLN_USD,A,2015,15772.8243,
ISL,GDP,TOT,MLN_USD,A,2016,16906.4514,E
ISL,GDP,TOT,USD_CAP,A,1970,3890.768413,E
ISL,GDP,TOT,USD_CAP,A,1971,4577.735029,E
ISL,GDP,TOT,USD_CAP,A,1972,4993.812296,E
ISL,GDP,TOT,USD_CAP,A,1973,5542.148492,E
ISL,GDP,TOT,USD_CAP,A,1974,6296.895195,E
ISL,GDP,TOT,USD_CAP,A,1975,6838.560639,E
ISL,GDP,TOT,USD_CAP,A,1976,7570.840236,E
ISL,GDP,TOT,USD_CAP,A,1977,8683.146389,E
ISL,GDP,TOT,USD_CAP,A,1978,9774.208588,E
ISL,GDP,TOT,USD_CAP,A,1979,10989.20178,E
ISL,GDP,TOT,USD_CAP,A,1980,12534.9542,E
ISL,GDP,TOT,USD_CAP,A,1981,14126.20281,E
ISL,GDP,TOT,USD_CAP,A,1982,15116.60242,E
ISL,GDP,TOT,USD_CAP,A,1983,15177.99324,E
ISL,GDP,TOT,USD_CAP,A,1984,16197.60619,E
ISL,GDP,TOT,USD_CAP,A,1985,17130.0391,E
ISL,GDP,TOT,USD_CAP,A,1986,18433.57095,E
ISL,GDP,TOT,USD_CAP,A,1987,20289.70979,E
ISL,GDP,TOT,USD_CAP,A,1988,20651.80211,E
ISL,GDP,TOT,USD_CAP,A,1989,21266.70762,E
ISL,GDP,TOT,USD_CAP,A,1990,22132.46843,E
ISL,GDP,TOT,USD_CAP,A,1991,22537.01384,E
ISL,GDP,TOT,USD_CAP,A,1992,22005.36538,E
ISL,GDP,TOT,USD_CAP,A,1993,22592.9394,E
ISL,GDP,TOT,USD_CAP,A,1994,23706.66085,E
ISL,GDP,TOT,USD_CAP,A,1995,24104.81117,E
ISL,GDP,TOT,USD_CAP,A,1996,24996.83088,E
ISL,GDP,TOT,USD_CAP,A,1997,26966.05163,
ISL,GDP,TOT,USD_CAP,A,1998,28598.98554,
ISL,GDP,TOT,USD_CAP,A,1999,29412.0733,
ISL,GDP,TOT,USD_CAP,A,2000,29503.68193,
ISL,GDP,TOT,USD_CAP,A,2001,31608.90354,
ISL,GDP,TOT,USD_CAP,A,2002,32187.4277,
ISL,GDP,TOT,USD_CAP,A,2003,32331.19521,
ISL,GDP,TOT,USD_CAP,A,2004,35232.46134,
ISL,GDP,TOT,USD_CAP,A,2005,37073.72473,
ISL,GDP,TOT,USD_CAP,A,2006,38653.27112,
ISL,GDP,TOT,USD_CAP,A,2007,40745.15295,
ISL,GDP,TOT,USD_CAP,A,2008,42417.4826,
ISL,GDP,TOT,USD_CAP,A,2009,40967.13449,
ISL,GDP,TOT,USD_CAP,A,2010,38414.41365,
ISL,GDP,TOT,USD_CAP,A,2011,39466.34091,
ISL,GDP,TOT,USD_CAP,A,2012,40486.43296,
ISL,GDP,TOT,USD_CAP,A,2013,42631.53466,
ISL,GDP,TOT,USD_CAP,A,2014,44291.62351,
ISL,GDP,TOT,USD_CAP,A,2015,47679.40614,
IRL,GDP,TOT,MLN_USD,A,1970,7264.644,E
IRL,GDP,TOT,MLN_USD,A,1971,7898.3954,E
IRL,GDP,TOT,MLN_USD,A,1972,8775.1163,E
IRL,GDP,TOT,MLN_USD,A,1973,9689.5194,E
IRL,GDP,TOT,MLN_USD,A,1974,11009.8125,E
IRL,GDP,TOT,MLN_USD,A,1975,12709.9429,E
IRL,GDP,TOT,MLN_USD,A,1976,13594.594,E
IRL,GDP,TOT,MLN_USD,A,1977,15623.3986,E
IRL,GDP,TOT,MLN_USD,A,1978,17922.0069,E
IRL,GDP,TOT,MLN_USD,A,1979,19997.8486,E
IRL,GDP,TOT,MLN_USD,A,1980,22472.6974,E
IRL,GDP,TOT,MLN_USD,A,1981,25387.8352,E
IRL,GDP,TOT,MLN_USD,A,1982,27578.5182,E
IRL,GDP,TOT,MLN_USD,A,1983,28597.3844,E
IRL,GDP,TOT,MLN_USD,A,1984,30901.5081,E
IRL,GDP,TOT,MLN_USD,A,1985,32874.2465,E
IRL,GDP,TOT,MLN_USD,A,1986,33393.8737,E
IRL,GDP,TOT,MLN_USD,A,1987,35842.7653,E
IRL,GDP,TOT,MLN_USD,A,1988,39033.1207,E
IRL,GDP,TOT,MLN_USD,A,1989,42908.3232,E
IRL,GDP,TOT,MLN_USD,A,1990,48262.7991,E
IRL,GDP,TOT,MLN_USD,A,1991,50831.5292,E
IRL,GDP,TOT,MLN_USD,A,1992,53728.4365,E
IRL,GDP,TOT,MLN_USD,A,1993,56487.894,E
IRL,GDP,TOT,MLN_USD,A,1994,61010.5699,E
IRL,GDP,TOT,MLN_USD,A,1995,68283.6655,
IRL,GDP,TOT,MLN_USD,A,1996,74481.6269,
IRL,GDP,TOT,MLN_USD,A,1997,83062.8219,
IRL,GDP,TOT,MLN_USD,A,1998,92974.1023,
IRL,GDP,TOT,MLN_USD,A,1999,101453.3368,
IRL,GDP,TOT,MLN_USD,A,2000,114746.0347,
IRL,GDP,TOT,MLN_USD,A,2001,126101.2507,
IRL,GDP,TOT,MLN_USD,A,2002,138442.9344,
IRL,GDP,TOT,MLN_USD,A,2003,144816.8519,
IRL,GDP,TOT,MLN_USD,A,2004,157505.5903,
IRL,GDP,TOT,MLN_USD,A,2005,168246.1366,
IRL,GDP,TOT,MLN_USD,A,2006,189091.3059,
IRL,GDP,TOT,MLN_USD,A,2007,205707.8307,
IRL,GDP,TOT,MLN_USD,A,2008,198727.1434,
IRL,GDP,TOT,MLN_USD,A,2009,188522.9709,
IRL,GDP,TOT,MLN_USD,A,2010,197096.5031,
IRL,GDP,TOT,MLN_USD,A,2011,208138.9202,
IRL,GDP,TOT,MLN_USD,A,2012,213532.2444,
IRL,GDP,TOT,MLN_USD,A,2013,222143.7644,
IRL,GDP,TOT,MLN_USD,A,2014,236704.9293,
IRL,GDP,TOT,MLN_USD,A,2015,317904.0572,
IRL,GDP,TOT,MLN_USD,A,2016,334143.7276,
IRL,GDP,TOT,USD_CAP,A,1970,2462.591173,E
IRL,GDP,TOT,USD_CAP,A,1971,2652.248299,E
IRL,GDP,TOT,USD_CAP,A,1972,2901.824171,E
IRL,GDP,TOT,USD_CAP,A,1973,3153.114028,E
IRL,GDP,TOT,USD_CAP,A,1974,3524.267761,E
IRL,GDP,TOT,USD_CAP,A,1975,4000.61154,E
IRL,GDP,TOT,USD_CAP,A,1976,4211.46035,E
IRL,GDP,TOT,USD_CAP,A,1977,4774.877311,E
IRL,GDP,TOT,USD_CAP,A,1978,5407.968297,E
IRL,GDP,TOT,USD_CAP,A,1979,5937.603512,E
IRL,GDP,TOT,USD_CAP,A,1980,6607.673443,E
IRL,GDP,TOT,USD_CAP,A,1981,7373.754056,E
IRL,GDP,TOT,USD_CAP,A,1982,7924.861544,E
IRL,GDP,TOT,USD_CAP,A,1983,8159.025515,E
IRL,GDP,TOT,USD_CAP,A,1984,8756.448884,E
IRL,GDP,TOT,USD_CAP,A,1985,9283.887747,E
IRL,GDP,TOT,USD_CAP,A,1986,9427.971127,E
IRL,GDP,TOT,USD_CAP,A,1987,10116.50164,E
IRL,GDP,TOT,USD_CAP,A,1988,11054.40971,E
IRL,GDP,TOT,USD_CAP,A,1989,12224.5935,E
IRL,GDP,TOT,USD_CAP,A,1990,13765.77271,E
IRL,GDP,TOT,USD_CAP,A,1991,14416.20226,E
IRL,GDP,TOT,USD_CAP,A,1992,15113.48425,E
IRL,GDP,TOT,USD_CAP,A,1993,15805.23057,E
IRL,GDP,TOT,USD_CAP,A,1994,17013.5443,E
IRL,GDP,TOT,USD_CAP,A,1995,18961.0327,
IRL,GDP,TOT,USD_CAP,A,1996,20540.52471,
IRL,GDP,TOT,USD_CAP,A,1997,22691.10223,
IRL,GDP,TOT,USD_CAP,A,1998,25032.28915,
IRL,GDP,TOT,USD_CAP,A,1999,27020.01221,
IRL,GDP,TOT,USD_CAP,A,2000,30162.6063,
IRL,GDP,TOT,USD_CAP,A,2001,32636.51248,
IRL,GDP,TOT,USD_CAP,A,2002,35210.69748,
IRL,GDP,TOT,USD_CAP,A,2003,36231.53154,
IRL,GDP,TOT,USD_CAP,A,2004,38724.60441,
IRL,GDP,TOT,USD_CAP,A,2005,40443.91894,
IRL,GDP,TOT,USD_CAP,A,2006,44285.4828,
IRL,GDP,TOT,USD_CAP,A,2007,46749.83534,
IRL,GDP,TOT,USD_CAP,A,2008,44200.51335,
IRL,GDP,TOT,USD_CAP,A,2009,41532.70515,
IRL,GDP,TOT,USD_CAP,A,2010,43225.06912,
IRL,GDP,TOT,USD_CAP,A,2011,45473.42621,
IRL,GDP,TOT,USD_CAP,A,2012,46519.44294,
IRL,GDP,TOT,USD_CAP,A,2013,48272.94994,
IRL,GDP,TOT,USD_CAP,A,2014,51292.14272,
IRL,GDP,TOT,USD_CAP,A,2015,68480.73102,
IRL,GDP,TOT,USD_CAP,A,2016,71346.17104,
ITA,GDP,TOT,MLN_USD,A,1970,194968.0347,E
ITA,GDP,TOT,MLN_USD,A,1971,208592.6486,E
ITA,GDP,TOT,MLN_USD,A,1972,225654.4331,E
ITA,GDP,TOT,MLN_USD,A,1973,254889.5318,E
ITA,GDP,TOT,MLN_USD,A,1974,293065.0641,E
ITA,GDP,TOT,MLN_USD,A,1975,313514.2127,E
ITA,GDP,TOT,MLN_USD,A,1976,354288.0949,E
ITA,GDP,TOT,MLN_USD,A,1977,385898.7264,E
ITA,GDP,TOT,MLN_USD,A,1978,426375.3038,E
ITA,GDP,TOT,MLN_USD,A,1979,489082.4878,E
ITA,GDP,TOT,MLN_USD,A,1980,551479.0882,E
ITA,GDP,TOT,MLN_USD,A,1981,608056.9265,E
ITA,GDP,TOT,MLN_USD,A,1982,648450.0451,E
ITA,GDP,TOT,MLN_USD,A,1983,681934.2871,E
ITA,GDP,TOT,MLN_USD,A,1984,728909.6751,E
ITA,GDP,TOT,MLN_USD,A,1985,773280.0546,E
ITA,GDP,TOT,MLN_USD,A,1986,811443.7406,E
ITA,GDP,TOT,MLN_USD,A,1987,858707.8421,E
ITA,GDP,TOT,MLN_USD,A,1988,926048.7592,E
ITA,GDP,TOT,MLN_USD,A,1989,994651.7856,E
ITA,GDP,TOT,MLN_USD,A,1990,1051927.699,E
ITA,GDP,TOT,MLN_USD,A,1991,1103663.272,E
ITA,GDP,TOT,MLN_USD,A,1992,1138239.318,E
ITA,GDP,TOT,MLN_USD,A,1993,1155383.083,E
ITA,GDP,TOT,MLN_USD,A,1994,1205352.629,E
ITA,GDP,TOT,MLN_USD,A,1995,1266014.694,
ITA,GDP,TOT,MLN_USD,A,1996,1306040.704,
ITA,GDP,TOT,MLN_USD,A,1997,1354124.757,
ITA,GDP,TOT,MLN_USD,A,1998,1418205.16,
ITA,GDP,TOT,MLN_USD,A,1999,1453165.409,
ITA,GDP,TOT,MLN_USD,A,2000,1537800.844,
ITA,GDP,TOT,MLN_USD,A,2001,1595089.111,
ITA,GDP,TOT,MLN_USD,A,2002,1634258.858,
ITA,GDP,TOT,MLN_USD,A,2003,1666643.16,
ITA,GDP,TOT,MLN_USD,A,2004,1699880.01,
ITA,GDP,TOT,MLN_USD,A,2005,1742085.944,
ITA,GDP,TOT,MLN_USD,A,2006,1880990.574,
ITA,GDP,TOT,MLN_USD,A,2007,1985918.052,
ITA,GDP,TOT,MLN_USD,A,2008,2082637.291,
ITA,GDP,TOT,MLN_USD,A,2009,2041700.838,
ITA,GDP,TOT,MLN_USD,A,2010,2079198.818,
ITA,GDP,TOT,MLN_USD,A,2011,2158285.218,
ITA,GDP,TOT,MLN_USD,A,2012,2157546.581,
ITA,GDP,TOT,MLN_USD,A,2013,2176319.716,
ITA,GDP,TOT,MLN_USD,A,2014,2206285.813,
ITA,GDP,TOT,MLN_USD,A,2015,2262526.819,
ITA,GDP,TOT,MLN_USD,A,2016,2301457.593,
ITA,GDP,TOT,USD_CAP,A,1970,3622.466593,E
ITA,GDP,TOT,USD_CAP,A,1971,3857.576235,E
ITA,GDP,TOT,USD_CAP,A,1972,4149.485817,E
ITA,GDP,TOT,USD_CAP,A,1973,4655.397521,E
ITA,GDP,TOT,USD_CAP,A,1974,5317.733227,E
ITA,GDP,TOT,USD_CAP,A,1975,5654.916266,E
ITA,GDP,TOT,USD_CAP,A,1976,6358.558946,E
ITA,GDP,TOT,USD_CAP,A,1977,6896.541289,E
ITA,GDP,TOT,USD_CAP,A,1978,7592.815323,E
ITA,GDP,TOT,USD_CAP,A,1979,8684.347688,E
ITA,GDP,TOT,USD_CAP,A,1980,9772.124348,E
ITA,GDP,TOT,USD_CAP,A,1981,10760.10792,E
ITA,GDP,TOT,USD_CAP,A,1982,11468.16248,E
ITA,GDP,TOT,USD_CAP,A,1983,12055.95576,E
ITA,GDP,TOT,USD_CAP,A,1984,12883.56647,E
ITA,GDP,TOT,USD_CAP,A,1985,13663.85751,E
ITA,GDP,TOT,USD_CAP,A,1986,14337.42443,E
ITA,GDP,TOT,USD_CAP,A,1987,15171.00737,E
ITA,GDP,TOT,USD_CAP,A,1988,16352.82017,E
ITA,GDP,TOT,USD_CAP,A,1989,17551.08865,E
ITA,GDP,TOT,USD_CAP,A,1990,18546.23653,E
ITA,GDP,TOT,USD_CAP,A,1991,19439.07621,E
ITA,GDP,TOT,USD_CAP,A,1992,20040.4478,E
ITA,GDP,TOT,USD_CAP,A,1993,20329.8696,E
ITA,GDP,TOT,USD_CAP,A,1994,21204.79473,E
ITA,GDP,TOT,USD_CAP,A,1995,22271.62079,
ITA,GDP,TOT,USD_CAP,A,1996,22969.28971,
ITA,GDP,TOT,USD_CAP,A,1997,23802.34199,
ITA,GDP,TOT,USD_CAP,A,1998,24921.58498,
ITA,GDP,TOT,USD_CAP,A,1999,25531.62116,
ITA,GDP,TOT,USD_CAP,A,2000,27006.39498,
ITA,GDP,TOT,USD_CAP,A,2001,27993.94014,
ITA,GDP,TOT,USD_CAP,A,2002,28621.24638,
ITA,GDP,TOT,USD_CAP,A,2003,29029.22286,
ITA,GDP,TOT,USD_CAP,A,2004,29386.91136,
ITA,GDP,TOT,USD_CAP,A,2005,29937.58345,
ITA,GDP,TOT,USD_CAP,A,2006,32193.08716,
ITA,GDP,TOT,USD_CAP,A,2007,33781.35539,
ITA,GDP,TOT,USD_CAP,A,2008,35154.80244,
ITA,GDP,TOT,USD_CAP,A,2009,34269.20268,
ITA,GDP,TOT,USD_CAP,A,2010,34752.00934,
ITA,GDP,TOT,USD_CAP,A,2011,35935.48481,
ITA,GDP,TOT,USD_CAP,A,2012,35757.0229,
ITA,GDP,TOT,USD_CAP,A,2013,35885.38999,
ITA,GDP,TOT,USD_CAP,A,2014,36294.10228,
ITA,GDP,TOT,USD_CAP,A,2015,37255.13694,
ITA,GDP,TOT,USD_CAP,A,2016,37963.75262,
JPN,GDP,TOT,MLN_USD,A,1970,336874.9103,E
JPN,GDP,TOT,MLN_USD,A,1971,370613.921,E
JPN,GDP,TOT,MLN_USD,A,1972,419190.3194,E
JPN,GDP,TOT,MLN_USD,A,1973,477507.1428,E
JPN,GDP,TOT,MLN_USD,A,1974,514025.7391,E
JPN,GDP,TOT,MLN_USD,A,1975,578995.1173,E
JPN,GDP,TOT,MLN_USD,A,1976,635054.0522,E
JPN,GDP,TOT,MLN_USD,A,1977,704056.7212,E
JPN,GDP,TOT,MLN_USD,A,1978,793214.0428,E
JPN,GDP,TOT,MLN_USD,A,1979,905792.5045,E
JPN,GDP,TOT,MLN_USD,A,1980,1015304.92,E
JPN,GDP,TOT,MLN_USD,A,1981,1156463.243,E
JPN,GDP,TOT,MLN_USD,A,1982,1269678.959,E
JPN,GDP,TOT,MLN_USD,A,1983,1360206.488,E
JPN,GDP,TOT,MLN_USD,A,1984,1471342.514,E
JPN,GDP,TOT,MLN_USD,A,1985,1614586.715,E
JPN,GDP,TOT,MLN_USD,A,1986,1693795.45,E
JPN,GDP,TOT,MLN_USD,A,1987,1808355.561,E
JPN,GDP,TOT,MLN_USD,A,1988,2005426.465,E
JPN,GDP,TOT,MLN_USD,A,1989,2195279.479,E
JPN,GDP,TOT,MLN_USD,A,1990,2403341.191,E
JPN,GDP,TOT,MLN_USD,A,1991,2565891.291,E
JPN,GDP,TOT,MLN_USD,A,1992,2645876.555,E
JPN,GDP,TOT,MLN_USD,A,1993,2713462.673,E
JPN,GDP,TOT,MLN_USD,A,1994,2795140.32,
JPN,GDP,TOT,MLN_USD,A,1995,2937348.848,
JPN,GDP,TOT,MLN_USD,A,1996,3085565.164,
JPN,GDP,TOT,MLN_USD,A,1997,3169268.29,
JPN,GDP,TOT,MLN_USD,A,1998,3167808.696,
JPN,GDP,TOT,MLN_USD,A,1999,3207019.637,
JPN,GDP,TOT,MLN_USD,A,2000,3398784.505,
JPN,GDP,TOT,MLN_USD,A,2001,3493662.343,
JPN,GDP,TOT,MLN_USD,A,2002,3588864.927,
JPN,GDP,TOT,MLN_USD,A,2003,3686953.349,
JPN,GDP,TOT,MLN_USD,A,2004,3881735.539,
JPN,GDP,TOT,MLN_USD,A,2005,4045734.399,
JPN,GDP,TOT,MLN_USD,A,2006,4226545.069,
JPN,GDP,TOT,MLN_USD,A,2007,4419763.604,
JPN,GDP,TOT,MLN_USD,A,2008,4456434.365,
JPN,GDP,TOT,MLN_USD,A,2009,4238262.268,
JPN,GDP,TOT,MLN_USD,A,2010,4481979.282,
JPN,GDP,TOT,MLN_USD,A,2011,4573186.792,
JPN,GDP,TOT,MLN_USD,A,2012,4746699.388,
JPN,GDP,TOT,MLN_USD,A,2013,4967051.575,
JPN,GDP,TOT,MLN_USD,A,2014,5013008.207,
