"CountryName","Indicator","Date","value"
"Qatar","GDP per capita (current US$)","1989",14010.892899681
"Romania","GDP per capita (current US$)","1989",1817.90210089083
"Russian Federation","GDP per capita (current US$)","1989",3428.76201759713
"Rwanda","GDP per capita (current US$)","1989",332.22678642101
"South Asia","GDP per capita (current US$)","1989",345.281630108661
"Saudi Arabia","GDP per capita (current US$)","1989",6030.26879289195
"Sudan","GDP per capita (current US$)","1989",610.294770704968
"Senegal","GDP per capita (current US$)","1989",674.373397033291
"Singapore","GDP per capita (current US$)","1989",10380.2802763309
"Solomon Islands","GDP per capita (current US$)","1989",1095.72298458141
"Sierra Leone","GDP per capita (current US$)","1989",240.568244460433
"El Salvador","GDP per capita (current US$)","1989",843.369775324007
"San Marino","GDP per capita (current US$)","1989",
"Somalia","GDP per capita (current US$)","1989",
"Serbia","GDP per capita (current US$)","1989",
"Sub-Saharan Africa (excluding high income)","GDP per capita (current US$)","1989",616.47398972832
"South Sudan","GDP per capita (current US$)","1989",
"Sub-Saharan Africa","GDP per capita (current US$)","1989",617.002948454976
"Small states","GDP per capita (current US$)","1989",2600.10949327504
"Sao Tome and Principe","GDP per capita (current US$)","1989",
"Suriname","GDP per capita (current US$)","1989",1355.8491801476
"Slovak Republic","GDP per capita (current US$)","1989",
"Slovenia","GDP per capita (current US$)","1989",
"Sweden","GDP per capita (current US$)","1989",25300.3951164701
"Swaziland","GDP per capita (current US$)","1989",835.843483603195
"Sint Maarten (Dutch part)","GDP per capita (current US$)","1989",
"Seychelles","GDP per capita (current US$)","1989",4407.20093968288
"Syrian Arab Republic","GDP per capita (current US$)","1989",815.090523738711
"Turks and Caicos Islands","GDP per capita (current US$)","1989",
"Chad","GDP per capita (current US$)","1989",248.503807990437
"East Asia & Pacific (IDA & IBRD countries)","GDP per capita (current US$)","1989",396.125007254426
"Europe & Central Asia (IDA & IBRD countries)","GDP per capita (current US$)","1989",2245.61291110666
"Togo","GDP per capita (current US$)","1989",367.219378926068
"Thailand","GDP per capita (current US$)","1989",1294.52177954607
"Tajikistan","GDP per capita (current US$)","1989",
"Turkmenistan","GDP per capita (current US$)","1989",842.161986039842
"Latin America & the Caribbean (IDA & IBRD countries)","GDP per capita (current US$)","1989",2222.59547372615
"Timor-Leste","GDP per capita (current US$)","1989",
"Middle East & North Africa (IDA & IBRD countries)","GDP per capita (current US$)","1989",
"Tonga","GDP per capita (current US$)","1989",1120.09158111809
"South Asia (IDA & IBRD)","GDP per capita (current US$)","1989",345.281630108661
"Sub-Saharan Africa (IDA & IBRD countries)","GDP per capita (current US$)","1989",617.002948454976
"Trinidad and Tobago","GDP per capita (current US$)","1989",3562.1042937723
"Tunisia","GDP per capita (current US$)","1989",1254.77027929611
"Turkey","GDP per capita (current US$)","1989",2019.03666820996
"Tuvalu","GDP per capita (current US$)","1989",
"Tanzania","GDP per capita (current US$)","1989",184.319436887716
"Uganda","GDP per capita (current US$)","1989",314.034041496052
"Ukraine","GDP per capita (current US$)","1989",1597.53464352316
"Upper middle income","GDP per capita (current US$)","1989",1150.80942599259
"Uruguay","GDP per capita (current US$)","1989",2731.94964561707
"United States","GDP per capita (current US$)","1989",22922.4370895271
"Uzbekistan","GDP per capita (current US$)","1989",
"St. Vincent and the Grenadines","GDP per capita (current US$)","1989",2005.44447661116
"Venezuela, RB","GDP per capita (current US$)","1989",2172.43999152014
"British Virgin Islands","GDP per capita (current US$)","1989",
"Virgin Islands (U.S.)","GDP per capita (current US$)","1989",13047.5731262136
"Vietnam","GDP per capita (current US$)","1989",97.1578849618667
"Vanuatu","GDP per capita (current US$)","1989",1011.41160255861
"World","GDP per capita (current US$)","1989",3859.68992234118
"Samoa","GDP per capita (current US$)","1989",758.56698239667
"Kosovo","GDP per capita (current US$)","1989",
"Yemen, Rep.","GDP per capita (current US$)","1989",
"South Africa","GDP per capita (current US$)","1989",3473.01500789906
"Zambia","GDP per capita (current US$)","1989",504.812971392024
"Zimbabwe","GDP per capita (current US$)","1989",813.583737049294
"Aruba","GDP per capita (current US$)","1990",
"Afghanistan","GDP per capita (current US$)","1990",
"Angola","GDP per capita (current US$)","1990",901.047367368098
"Albania","GDP per capita (current US$)","1990",639.463899289892
"Andorra","GDP per capita (current US$)","1990",18877.8133198897
"Arab World","GDP per capita (current US$)","1990",2007.18360329631
"United Arab Emirates","GDP per capita (current US$)","1990",27989.3012966889
"Argentina","GDP per capita (current US$)","1990",4318.77456755511
"Armenia","GDP per capita (current US$)","1990",636.680689996499
"American Samoa","GDP per capita (current US$)","1990",
"Antigua and Barbuda","GDP per capita (current US$)","1990",6325.24101654719
"Australia","GDP per capita (current US$)","1990",18221.6912110476
"Austria","GDP per capita (current US$)","1990",21628.760231013
"Azerbaijan","GDP per capita (current US$)","1990",1237.324491677
"Burundi","GDP per capita (current US$)","1990",201.68765625488
"Belgium","GDP per capita (current US$)","1990",20710.6639265195
"Benin","GDP per capita (current US$)","1990",391.893429442774
"Burkina Faso","GDP per capita (current US$)","1990",351.979362800102
"Bangladesh","GDP per capita (current US$)","1990",298.144991987964
"Bulgaria","GDP per capita (current US$)","1990",2366.52982128614
"Bahrain","GDP per capita (current US$)","1990",8528.75976731759
"Bahamas, The","GDP per capita (current US$)","1990",12350.8804781187
"Bosnia and Herzegovina","GDP per capita (current US$)","1990",
"Belarus","GDP per capita (current US$)","1990",1704.74030406477
"Belize","GDP per capita (current US$)","1990",2202.32255587784
"Bermuda","GDP per capita (current US$)","1990",26841.5197383946
"Bolivia","GDP per capita (current US$)","1990",709.948654147923
"Brazil","GDP per capita (current US$)","1990",3071.62795314411
"Barbados","GDP per capita (current US$)","1990",7728.50791369814
"Brunei Darussalam","GDP per capita (current US$)","1990",13701.8970422471
"Bhutan","GDP per capita (current US$)","1990",559.821618551415
"Botswana","GDP per capita (current US$)","1990",2747.15798786487
"Central African Republic","GDP per capita (current US$)","1990",490.399517627518
"Canada","GDP per capita (current US$)","1990",21371.2910981421
"Central Europe and the Baltics","GDP per capita (current US$)","1990",2312.62768113041
"Switzerland","GDP per capita (current US$)","1990",38332.1517205633
"Channel Islands","GDP per capita (current US$)","1990",
"Chile","GDP per capita (current US$)","1990",2401.52518142699
"China","GDP per capita (current US$)","1990",317.88519809917
"Cote d'Ivoire","GDP per capita (current US$)","1990",887.385406791609
"Cameroon","GDP per capita (current US$)","1990",923.881224306216
"Congo, Dem. Rep.","GDP per capita (current US$)","1990",267.421308951065
"Congo, Rep.","GDP per capita (current US$)","1990",1172.75707168059
"Colombia","GDP per capita (current US$)","1990",1175.14933868728
"Comoros","GDP per capita (current US$)","1990",602.274778762999
"Cabo Verde","GDP per capita (current US$)","1990",899.298788188452
"Costa Rica","GDP per capita (current US$)","1990",2391.30221802908
"Caribbean small states","GDP per capita (current US$)","1990",2965.27940745915
"Cuba","GDP per capita (current US$)","1990",2706.97548640702
"Curacao","GDP per capita (current US$)","1990",
"Cayman Islands","GDP per capita (current US$)","1990",
"Cyprus","GDP per capita (current US$)","1990",9641.57527301293
"Czech Republic","GDP per capita (current US$)","1990",3901.52543716148
"Germany","GDP per capita (current US$)","1990",22219.5725271486
"Djibouti","GDP per capita (current US$)","1990",768.799990622813
"Dominica","GDP per capita (current US$)","1990",2344.94448204126
"Denmark","GDP per capita (current US$)","1990",26891.4416399373
"Dominican Republic","GDP per capita (current US$)","1990",984.691439573189
"Algeria","GDP per capita (current US$)","1990",2394.42065736563
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","1990",413.45789046213
"Early-demographic dividend","GDP per capita (current US$)","1990",891.874601105291
"East Asia & Pacific","GDP per capita (current US$)","1990",2586.38266337364
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","1990",2407.84865685657
"Europe & Central Asia","GDP per capita (current US$)","1990",10478.6936331273
"Ecuador","GDP per capita (current US$)","1990",1491.40255736277
"Egypt, Arab Rep.","GDP per capita (current US$)","1990",764.760681131055
"Euro area","GDP per capita (current US$)","1990",18847.2189402162
"Eritrea","GDP per capita (current US$)","1990",
"Spain","GDP per capita (current US$)","1990",13767.3814721712
"Estonia","GDP per capita (current US$)","1990",
"Ethiopia","GDP per capita (current US$)","1990",253.34796072532
"European Union","GDP per capita (current US$)","1990",15854.4192648782
"Fragile and conflict affected situations","GDP per capita (current US$)","1990",
"Finland","GDP per capita (current US$)","1990",28380.548911275
"Fiji","GDP per capita (current US$)","1990",1834.99460934282
"France","GDP per capita (current US$)","1990",21795.2378254833
"Faroe Islands","GDP per capita (current US$)","1990",
"Micronesia, Fed. Sts.","GDP per capita (current US$)","1990",1528.0646936085
"Gabon","GDP per capita (current US$)","1990",6250.64321724727
"United Kingdom","GDP per capita (current US$)","1990",19095.4669984608
"Georgia","GDP per capita (current US$)","1990",1614.6401223992
"Ghana","GDP per capita (current US$)","1990",402.588881651019
"Gibraltar","GDP per capita (current US$)","1990",
"Guinea","GDP per capita (current US$)","1990",441.925743951787
"Gambia, The","GDP per capita (current US$)","1990",345.854678362889
"Guinea-Bissau","GDP per capita (current US$)","1990",230.979121072469
"Equatorial Guinea","GDP per capita (current US$)","1990",297.112876854198
"Greece","GDP per capita (current US$)","1990",9600.18512965969
"Grenada","GDP per capita (current US$)","1990",2295.97626207725
"Greenland","GDP per capita (current US$)","1990",18326.9285151847
"Guatemala","GDP per capita (current US$)","1990",835.299007293683
"Guam","GDP per capita (current US$)","1990",
"Guyana","GDP per capita (current US$)","1990",550.59305007086
"High income","GDP per capita (current US$)","1990",18841.5700289944
"Hong Kong SAR, China","GDP per capita (current US$)","1990",13485.5448929565
"Honduras","GDP per capita (current US$)","1990",621.793924487581
"Heavily indebted poor countries (HIPC)","GDP per capita (current US$)","1990",365.336442817388
"Croatia","GDP per capita (current US$)","1990",
"Haiti","GDP per capita (current US$)","1990",
"Hungary","GDP per capita (current US$)","1990",
"IBRD only","GDP per capita (current US$)","1990",1013.93210405908
"IDA & IBRD total","GDP per capita (current US$)","1990",870.894131462047
"IDA total","GDP per capita (current US$)","1990",354.003355294679
"IDA blend","GDP per capita (current US$)","1990",385.410729235424
"Indonesia","GDP per capita (current US$)","1990",585.00103105882
"IDA only","GDP per capita (current US$)","1990",337.731840446742
"Isle of Man","GDP per capita (current US$)","1990",
"India","GDP per capita (current US$)","1990",375.152019314645
"Not classified","GDP per capita (current US$)","1990",
"Ireland","GDP per capita (current US$)","1990",14045.1867309734
"Iran, Islamic Rep.","GDP per capita (current US$)","1990",2222.09454317939
"Iraq","GDP per capita (current US$)","1990",10291.8602001561
"Iceland","GDP per capita (current US$)","1990",25592.1471482748
"Israel","GDP per capita (current US$)","1990",11264.0187443084
"Italy","GDP per capita (current US$)","1990",20757.0887522917
"Jamaica","GDP per capita (current US$)","1990",1924.81034391394
"Jordan","GDP per capita (current US$)","1990",1238.66670679404
"Japan","GDP per capita (current US$)","1990",25123.6317862131
"Kazakhstan","GDP per capita (current US$)","1990",1647.46323090376
"Kenya","GDP per capita (current US$)","1990",365.617821222712
"Kyrgyz Republic","GDP per capita (current US$)","1990",608.945163053379
"Cambodia","GDP per capita (current US$)","1990",
"Kiribati","GDP per capita (current US$)","1990",549.77197770641
"St. Kitts and Nevis","GDP per capita (current US$)","1990",5112.0526153955
"Korea, Rep.","GDP per capita (current US$)","1990",6642.45121752995
"Kuwait","GDP per capita (current US$)","1990",8950.59809531704
"Latin America & Caribbean (excluding high income)","GDP per capita (current US$)","1990",2550.10382250108
"Lao PDR","GDP per capita (current US$)","1990",203.764751009607
"Lebanon","GDP per capita (current US$)","1990",1050.11668581015
"Liberia","GDP per capita (current US$)","1990",182.797186901564
"Libya","GDP per capita (current US$)","1990",6570.96019233095
"St. Lucia","GDP per capita (current US$)","1990",2874.45789978718
"Latin America & Caribbean","GDP per capita (current US$)","1990",2620.38011696545
"Least developed countries: UN classification","GDP per capita (current US$)","1990",307.97774760931
"Low income","GDP per capita (current US$)","1990",299.216568398634
"Liechtenstein","GDP per capita (current US$)","1990",49450.9041420191
"Sri Lanka","GDP per capita (current US$)","1990",470.344956859125
"Lower middle income","GDP per capita (current US$)","1990",473.32960671267
"Low & middle income","GDP per capita (current US$)","1990",854.684812277215
"Lesotho","GDP per capita (current US$)","1990",373.334843974016
"Late-demographic dividend","GDP per capita (current US$)","1990",1095.06050904304
"Lithuania","GDP per capita (current US$)","1990",
"Luxembourg","GDP per capita (current US$)","1990",34547.716405436
"Latvia","GDP per capita (current US$)","1990",
"Macao SAR, China","GDP per capita (current US$)","1990",8312.16703768214
"St. Martin (French part)","GDP per capita (current US$)","1990",
"Morocco","GDP per capita (current US$)","1990",1199.1958249512
"Monaco","GDP per capita (current US$)","1990",84289.5595438943
"Moldova","GDP per capita (current US$)","1990",
"Madagascar","GDP per capita (current US$)","1990",266.892255568947
"Maldives","GDP per capita (current US$)","1990",986.646813007349
"Middle East & North Africa","GDP per capita (current US$)","1990",2135.56081775056
"Mexico","GDP per capita (current US$)","1990",3068.70231228294
"Marshall Islands","GDP per capita (current US$)","1990",1659.11205073996
"Middle income","GDP per capita (current US$)","1990",901.15695035573
"Macedonia, FYR","GDP per capita (current US$)","1990",2240.14033569736
"Mali","GDP per capita (current US$)","1990",316.185842555488
"Malta","GDP per capita (current US$)","1990",7191.92360259617
"Myanmar","GDP per capita (current US$)","1990",
"Middle East & North Africa (excluding high income)","GDP per capita (current US$)","1990",
"Montenegro","GDP per capita (current US$)","1990",
"Mongolia","GDP per capita (current US$)","1990",1172.4430658221
"Northern Mariana Islands","GDP per capita (current US$)","1990",
"Mozambique","GDP per capita (current US$)","1990",187.861559382462
"Mauritania","GDP per capita (current US$)","1990",503.838713721786
"Mauritius","GDP per capita (current US$)","1990",2506.17931226708
"Malawi","GDP per capita (current US$)","1990",199.892081156233
"Malaysia","GDP per capita (current US$)","1990",2417.43692557385
"North America","GDP per capita (current US$)","1990",23696.3712717686
"Namibia","GDP per capita (current US$)","1990",1981.26786958191
"New Caledonia","GDP per capita (current US$)","1990",14800.0286943521
"Niger","GDP per capita (current US$)","1990",313.537623244108
"Nigeria","GDP per capita (current US$)","1990",321.66837089409
"Nicaragua","GDP per capita (current US$)","1990",243.561319370585
"Netherlands","GDP per capita (current US$)","1990",21019.125671934
"Norway","GDP per capita (current US$)","1990",28242.943738533
"Nepal","GDP per capita (current US$)","1990",193.555799384787
"Nauru","GDP per capita (current US$)","1990",
"New Zealand","GDP per capita (current US$)","1990",13663.201095115
"OECD members","GDP per capita (current US$)","1990",17472.957898854
"Oman","GDP per capita (current US$)","1990",6448.13480144628
"Other small states","GDP per capita (current US$)","1990",3098.20721468876
"Pakistan","GDP per capita (current US$)","1990",371.817700867082
"Panama","GDP per capita (current US$)","1990",2603.78025539903
"Peru","GDP per capita (current US$)","1990",1210.0059784398
"Philippines","GDP per capita (current US$)","1990",715.310677678566
"Palau","GDP per capita (current US$)","1990",5095.63258002518
"Papua New Guinea","GDP per capita (current US$)","1990",774.363991896877
"Poland","GDP per capita (current US$)","1990",1731.20953116202
"Pre-demographic dividend","GDP per capita (current US$)","1990",403.16615197678
"Puerto Rico","GDP per capita (current US$)","1990",8652.50749222505
"Korea, Dem. People’s Rep.","GDP per capita (current US$)","1990",
"Portugal","GDP per capita (current US$)","1990",7885.39401919224
"Paraguay","GDP per capita (current US$)","1990",1351.5787788105
"West Bank and Gaza","GDP per capita (current US$)","1990",
"Pacific island small states","GDP per capita (current US$)","1990",1414.34712213512
"Post-demographic dividend","GDP per capita (current US$)","1990",19008.7938110235
"French Polynesia","GDP per capita (current US$)","1990",16036.7308807556
"Qatar","GDP per capita (current US$)","1990",15447.5955302804
"Romania","GDP per capita (current US$)","1990",1680.70562287227
"Russian Federation","GDP per capita (current US$)","1990",3485.1122022467
"Rwanda","GDP per capita (current US$)","1990",351.277816856766
"South Asia","GDP per capita (current US$)","1990",363.656339094584
"Saudi Arabia","GDP per capita (current US$)","1990",7137.39202373113
"Sudan","GDP per capita (current US$)","1990",481.496660198035
"Senegal","GDP per capita (current US$)","1990",760.778727112426
"Singapore","GDP per capita (current US$)","1990",11864.2802127196
"Solomon Islands","GDP per capita (current US$)","1990",970.068933651301
"Sierra Leone","GDP per capita (current US$)","1990",165.253231780269
"El Salvador","GDP per capita (current US$)","1990",914.094639040289
"San Marino","GDP per capita (current US$)","1990",
"Somalia","GDP per capita (current US$)","1990",
"Serbia","GDP per capita (current US$)","1990",
"Sub-Saharan Africa (excluding high income)","GDP per capita (current US$)","1990",601.086237653378
"South Sudan","GDP per capita (current US$)","1990",
"Sub-Saharan Africa","GDP per capita (current US$)","1990",601.729325928434
"Small states","GDP per capita (current US$)","1990",2953.32945702882
"Sao Tome and Principe","GDP per capita (current US$)","1990",
"Suriname","GDP per capita (current US$)","1990",951.072313826921
"Slovak Republic","GDP per capita (current US$)","1990",2395.56458240433
"Slovenia","GDP per capita (current US$)","1990",
"Sweden","GDP per capita (current US$)","1990",30162.3157718195
"Swaziland","GDP per capita (current US$)","1990",1292.06782225847
"Sint Maarten (Dutch part)","GDP per capita (current US$)","1990",
"Seychelles","GDP per capita (current US$)","1990",5302.84372714198
"Syrian Arab Republic","GDP per capita (current US$)","1990",988.522325150224
"Turks and Caicos Islands","GDP per capita (current US$)","1990",
"Chad","GDP per capita (current US$)","1990",291.809187353515
"East Asia & Pacific (IDA & IBRD countries)","GDP per capita (current US$)","1990",417.844320284718
"Europe & Central Asia (IDA & IBRD countries)","GDP per capita (current US$)","1990",2371.6190568064
"Togo","GDP per capita (current US$)","1990",430.011211003182
"Thailand","GDP per capita (current US$)","1990",1508.28569401057
"Tajikistan","GDP per capita (current US$)","1990",496.366453740684
"Turkmenistan","GDP per capita (current US$)","1990",869.558244633889
"Latin America & the Caribbean (IDA & IBRD countries)","GDP per capita (current US$)","1990",2550.17717673839
"Timor-Leste","GDP per capita (current US$)","1990",
"Middle East & North Africa (IDA & IBRD countries)","GDP per capita (current US$)","1990",
"Tonga","GDP per capita (current US$)","1990",1193.49904970367
"South Asia (IDA & IBRD)","GDP per capita (current US$)","1990",363.656339094584
"Sub-Saharan Africa (IDA & IBRD countries)","GDP per capita (current US$)","1990",601.729325928434
"Trinidad and Tobago","GDP per capita (current US$)","1990",4147.62534536265
"Tunisia","GDP per capita (current US$)","1990",1492.87880920885
"Turkey","GDP per capita (current US$)","1990",2790.58048659139
"Tuvalu","GDP per capita (current US$)","1990",980.058611752915
"Tanzania","GDP per capita (current US$)","1990",172.054230481515
"Uganda","GDP per capita (current US$)","1990",247.601674002817
"Ukraine","GDP per capita (current US$)","1990",1569.73943340979
"Upper middle income","GDP per capita (current US$)","1990",1297.336378924
"Uruguay","GDP per capita (current US$)","1990",2989.99309490084
"United States","GDP per capita (current US$)","1990",23954.4793548671
"Uzbekistan","GDP per capita (current US$)","1990",651.419209686743
"St. Vincent and the Grenadines","GDP per capita (current US$)","1990",2235.76871944916
"Venezuela, RB","GDP per capita (current US$)","1990",2367.74281232686
"British Virgin Islands","GDP per capita (current US$)","1990",
"Virgin Islands (U.S.)","GDP per capita (current US$)","1990",15050.5471369622
"Vietnam","GDP per capita (current US$)","1990",98.0318690725069
"Vanuatu","GDP per capita (current US$)","1990",1080.23025540755
"World","GDP per capita (current US$)","1990",4266.57860325221
"Samoa","GDP per capita (current US$)","1990",772.211768982644
"Kosovo","GDP per capita (current US$)","1990",
"Yemen, Rep.","GDP per capita (current US$)","1990",472.134868911038
"South Africa","GDP per capita (current US$)","1990",3044.41998824116
"Zambia","GDP per capita (current US$)","1990",403.433636709804
"Zimbabwe","GDP per capita (current US$)","1990",837.769055709467
"Aruba","GDP per capita (current US$)","1991",
"Afghanistan","GDP per capita (current US$)","1991",
"Angola","GDP per capita (current US$)","1991",1056.34833995487
"Albania","GDP per capita (current US$)","1991",348.711317786982
"Andorra","GDP per capita (current US$)","1991",19531.5062086017
"Arab World","GDP per capita (current US$)","1991",1922.5108879646
"United Arab Emirates","GDP per capita (current US$)","1991",26945.6591464759
"Argentina","GDP per capita (current US$)","1991",5715.50405220247
"Armenia","GDP per capita (current US$)","1991",589.002948223927
"American Samoa","GDP per capita (current US$)","1991",
"Antigua and Barbuda","GDP per capita (current US$)","1991",6575.48049876448
"Australia","GDP per capita (current US$)","1991",18836.7805847441
"Austria","GDP per capita (current US$)","1991",22356.923917186
"Azerbaijan","GDP per capita (current US$)","1991",1209.23749284959
"Burundi","GDP per capita (current US$)","1991",202.693440329919
"Belgium","GDP per capita (current US$)","1991",21154.3118295821
"Benin","GDP per capita (current US$)","1991",383.295374340396
"Burkina Faso","GDP per capita (current US$)","1991",346.410442780194
"Bangladesh","GDP per capita (current US$)","1991",285.296976047095
"Bulgaria","GDP per capita (current US$)","1991",1267.73437541485
"Bahrain","GDP per capita (current US$)","1991",9057.56337486867
"Bahamas, The","GDP per capita (current US$)","1991",11914.8121340242
"Bosnia and Herzegovina","GDP per capita (current US$)","1991",
"Belarus","GDP per capita (current US$)","1991",1747.43867127761
"Belize","GDP per capita (current US$)","1991",2326.83372835863
"Bermuda","GDP per capita (current US$)","1991",27700.3095169516
"Bolivia","GDP per capita (current US$)","1991",764.141332084365
"Brazil","GDP per capita (current US$)","1991",3942.40394119544
"Barbados","GDP per capita (current US$)","1991",7733.99004756724
"Brunei Darussalam","GDP per capita (current US$)","1991",14002.1071342971
"Bhutan","GDP per capita (current US$)","1991",467.656869984625
"Botswana","GDP per capita (current US$)","1991",2776.42306189893
"Central African Republic","GDP per capita (current US$)","1991",457.455298337471
"Canada","GDP per capita (current US$)","1991",21664.598643531
"Central Europe and the Baltics","GDP per capita (current US$)","1991",2199.93457362222
"Switzerland","GDP per capita (current US$)","1991",38303.049889718
"Channel Islands","GDP per capita (current US$)","1991",
"Chile","GDP per capita (current US$)","1991",2727.57382485905
"China","GDP per capita (current US$)","1991",333.141714575898
"Cote d'Ivoire","GDP per capita (current US$)","1991",832.684421401363
"Cameroon","GDP per capita (current US$)","1991",1000.3265409014
"Congo, Dem. Rep.","GDP per capita (current US$)","1991",250.293672922703
"Congo, Rep.","GDP per capita (current US$)","1991",1112.12836391554
"Colombia","GDP per capita (current US$)","1991",1181.08150834823
"Comoros","GDP per capita (current US$)","1991",577.289124481153
"Cabo Verde","GDP per capita (current US$)","1991",915.554692730787
"Costa Rica","GDP per capita (current US$)","1991",2257.48756893689
"Caribbean small states","GDP per capita (current US$)","1991",2894.69852190305
"Cuba","GDP per capita (current US$)","1991",2280.12381791219
"Curacao","GDP per capita (current US$)","1991",
"Cayman Islands","GDP per capita (current US$)","1991",
"Cyprus","GDP per capita (current US$)","1991",9696.09959332362
"Czech Republic","GDP per capita (current US$)","1991",2867.22942525824
"Germany","GDP per capita (current US$)","1991",23269.3817972445
"Djibouti","GDP per capita (current US$)","1991",757.225970642153
"Dominica","GDP per capita (current US$)","1991",2546.78311672765
"Denmark","GDP per capita (current US$)","1991",27011.3858910492
"Dominican Republic","GDP per capita (current US$)","1991",1327.45069351777
"Algeria","GDP per capita (current US$)","1991",1721.58206706589
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","1991",442.035518281321
"Early-demographic dividend","GDP per capita (current US$)","1991",923.120221127234
"East Asia & Pacific","GDP per capita (current US$)","1991",2871.43999276125
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","1991",2323.67910860059
"Europe & Central Asia","GDP per capita (current US$)","1991",10774.4855094063
"Ecuador","GDP per capita (current US$)","1991",1623.98955697433
"Egypt, Arab Rep.","GDP per capita (current US$)","1991",640.850513525015
"Euro area","GDP per capita (current US$)","1991",19521.3647505369
"Eritrea","GDP per capita (current US$)","1991",
"Spain","GDP per capita (current US$)","1991",14771.6723020292
"Estonia","GDP per capita (current US$)","1991",
"Ethiopia","GDP per capita (current US$)","1991",270.440330887059
"European Union","GDP per capita (current US$)","1991",16420.6576974596
"Fragile and conflict affected situations","GDP per capita (current US$)","1991",
"Finland","GDP per capita (current US$)","1991",25503.2152090109
"Fiji","GDP per capita (current US$)","1991",1881.58013475034
"France","GDP per capita (current US$)","1991",21782.4162038013
"Faroe Islands","GDP per capita (current US$)","1991",
"Micronesia, Fed. Sts.","GDP per capita (current US$)","1991",1682.18623481781
"Gabon","GDP per capita (current US$)","1991",5523.03492038688
"United Kingdom","GDP per capita (current US$)","1991",19900.7266505069
"Georgia","GDP per capita (current US$)","1991",1314.67067020404
"Ghana","GDP per capita (current US$)","1991",438.520372600581
"Gibraltar","GDP per capita (current US$)","1991",
"Guinea","GDP per capita (current US$)","1991",473.510049149612
"Gambia, The","GDP per capita (current US$)","1991",727.036958130153
"Guinea-Bissau","GDP per capita (current US$)","1991",238.060281205589
"Equatorial Guinea","GDP per capita (current US$)","1991",284.096900400058
"Greece","GDP per capita (current US$)","1991",10188.3697801238
"Grenada","GDP per capita (current US$)","1991",2504.48779607455
"Greenland","GDP per capita (current US$)","1991",18315.3156087397
"Guatemala","GDP per capita (current US$)","1991",1002.24802718073
"Guam","GDP per capita (current US$)","1991",
"Guyana","GDP per capita (current US$)","1991",469.278719082463
"High income","GDP per capita (current US$)","1991",19766.192664794
"Hong Kong SAR, China","GDP per capita (current US$)","1991",15465.8588553349
"Honduras","GDP per capita (current US$)","1991",608.691584480491
"Heavily indebted poor countries (HIPC)","GDP per capita (current US$)","1991",364.623271382193
"Croatia","GDP per capita (current US$)","1991",
"Haiti","GDP per capita (current US$)","1991",479.549267774993
"Hungary","GDP per capita (current US$)","1991",3340.34958906848
"IBRD only","GDP per capita (current US$)","1991",1075.51538088663
"IDA & IBRD total","GDP per capita (current US$)","1991",918.599546641832
"IDA total","GDP per capita (current US$)","1991",356.839074193151
"IDA blend","GDP per capita (current US$)","1991",400.442553172323
"Indonesia","GDP per capita (current US$)","1991",631.704685211665
"IDA only","GDP per capita (current US$)","1991",332.621008206926
"Isle of Man","GDP per capita (current US$)","1991",
"India","GDP per capita (current US$)","1991",309.327936127406
"Not classified","GDP per capita (current US$)","1991",
"Ireland","GDP per capita (current US$)","1991",14101.1471802745
"Iran, Islamic Rep.","GDP per capita (current US$)","1991",
"Iraq","GDP per capita (current US$)","1991",
"Iceland","GDP per capita (current US$)","1991",27021.7982584605
"Israel","GDP per capita (current US$)","1991",11956.008599815
"Italy","GDP per capita (current US$)","1991",21884.1044512109
"Jamaica","GDP per capita (current US$)","1991",1694.16574134216
"Jordan","GDP per capita (current US$)","1991",1227.65300256418
"Japan","GDP per capita (current US$)","1991",28540.7714825993
"Kazakhstan","GDP per capita (current US$)","1991",1512.4850664964
"Kenya","GDP per capita (current US$)","1991",336.364188352272
"Kyrgyz Republic","GDP per capita (current US$)","1991",575.955133375153
"Cambodia","GDP per capita (current US$)","1991",
"Kiribati","GDP per capita (current US$)","1991",644.72834109229
"St. Kitts and Nevis","GDP per capita (current US$)","1991",5117.92443031927
"Korea, Rep.","GDP per capita (current US$)","1991",7675.69313756118
"Kuwait","GDP per capita (current US$)","1991",5484.89777651564
"Latin America & Caribbean (excluding high income)","GDP per capita (current US$)","1991",3106.46065464287
"Lao PDR","GDP per capita (current US$)","1991",235.177044180643
"Lebanon","GDP per capita (current US$)","1991",1617.27191811548
"Liberia","GDP per capita (current US$)","1991",168.436541049147
"Libya","GDP per capita (current US$)","1991",7111.2511905041
"St. Lucia","GDP per capita (current US$)","1991",3078.43499433051
"Latin America & Caribbean","GDP per capita (current US$)","1991",3167.45706350483
"Least developed countries: UN classification","GDP per capita (current US$)","1991",306.843340188481
"Low income","GDP per capita (current US$)","1991",297.087561779947
"Liechtenstein","GDP per capita (current US$)","1991",50982.5159669954
"Sri Lanka","GDP per capita (current US$)","1991",520.071800622955
"Lower middle income","GDP per capita (current US$)","1991",444.391711789155
"Low & middle income","GDP per capita (current US$)","1991",895.513273377771
"Lesotho","GDP per capita (current US$)","1991",432.66121586319
